Unnamed: 0	description	210421121711	210421121712	210421121713	210421121714	210421121715	210421121716	210421121717	210421121718	210421121719	210421121720	210421121721	210421121722
K00001	E1.1.1.1, adh; alcohol dehydrogenase [EC:1.1.1.1]	8693.439372700794	14436.179428265204	33205.60264034743	24968.37387595046	44210.38974177498	31135.271810865976	20962.06068648016	23304.887386328643	25829.14524565557	42647.40484044089	64824.30206596374	14533.783990580756
K00002	AKR1A1, adh; alcohol dehydrogenase (NADP+) [EC:1.1.1.2]	100.06555414326942	0.3340570927819889	908.1403795670276	8.828861946826558	1683.1537717343565	823.0068441307719	403.1679389035357	210.43672900359	470.3564221214275	6.365801338463456	1768.8094743487486	156.2537424988663
K00003	E1.1.1.3; homoserine dehydrogenase [EC:1.1.1.3]	14126.49237010779	7081.806838850876	39807.28183517508	6815.612095789179	114351.29234820826	53034.85132930269	21128.10743854073	21917.794155205705	32224.74827062997	6724.279496530671	87887.4613619365	66932.05633717029
K00004	BDH, butB; (R,R)-butanediol dehydrogenase / meso-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.4 1.1.1.- 1.1.1.303]	1222.7457610157294	61.47960173360722	7442.570123781799	61.12061923925488	10968.010713190895	6320.71460401138	1496.1384869866968	1071.2858977736855	1966.1118670490364	172.03320240565034	16974.65119984984	3473.3968539913844
K00005	gldA; glycerol dehydrogenase [EC:1.1.1.6]	7347.975083923039	744.7145537771806	20926.42880535485	595.1279478368449	62191.989223050274	25469.99793720898	12198.004784735173	15617.877418390584	19929.441971594915	2292.073963250365	46341.71059194832	32047.54050399848
K00007	dalD; D-arabinitol 4-dehydrogenase [EC:1.1.1.11]	144.98810437617317	15.435592174452765	2.2503496021275144	36.913493080443445	7.000233656381349	19.260222094735177	9.330307452852802	103.89599475446298	6.180332449857119	12.031926571201904	30.807730675479505	190.7103643297706
K00008	SORD, gutB; L-iditol 2-dehydrogenase [EC:1.1.1.14]	16540.462413857753	17249.95100349682	76823.89639137275	14630.835419678257	170858.4362461513	89356.86645207604	28502.66932563336	30886.228362627386	41051.30569174391	17079.788355971014	111816.7407476014	15628.337638347926
K00009	mtlD; mannitol-1-phosphate 5-dehydrogenase [EC:1.1.1.17]	3686.555078655031	53.332103080496566	14398.336754611471	165.48666950376997	10137.734602767989	16400.635071175104	3431.9428016243646	4431.0715147919	6487.866683029001	1076.0167865884723	21240.752315243208	17978.613581643272
K00010	iolG; myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]	5995.594426231041	1526.3281498258757	23477.97239037252	4529.011463974997	36016.861941421914	23635.848907729523	8109.058951529677	8206.63729639715	11106.813268159109	17101.765042717358	47837.93322276446	4675.789814750048
K00011	AKR1B; aldehyde reductase [EC:1.1.1.21]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.832676059625665e-07	0.0	0.0	0.0
K00012	UGDH, ugd; UDPglucose 6-dehydrogenase [EC:1.1.1.22]	18283.089200423845	27976.15808247672	63625.46464946544	50022.300483556464	103122.6873479436	62533.26959820319	37195.769158062765	40805.37188984746	47162.89493553624	78927.07535315378	131663.7060643178	38059.245156624514
K00013	hisD; histidinol dehydrogenase [EC:1.1.1.23]	13871.19371229917	19963.16557567242	49598.89386658171	24654.93885364946	119056.6527050323	62906.76332621959	30903.68074364004	31272.94738280749	39329.38953288095	43720.68630068163	99061.12818858586	34964.248269545744
K00014	aroE; shikimate dehydrogenase [EC:1.1.1.25]	23670.650415970355	26910.10102971776	77101.97443642106	39511.621845373535	180300.78947522963	90722.18565498528	40734.266446576	43299.82005507742	57457.9040046405	49123.33105520205	141228.59800538624	61422.71580487436
K00015	gyaR, GOR1; glyoxylate reductase [EC:1.1.1.26]	55.51986376273048	613.4245448391825	260.924350624744	1426.7163301371215	1140.970572620865	434.40396069781406	336.7615447936266	186.38122722290703	830.0449450053459	755.8390611832338	1392.452871511834	1554.3677885133047
K00016	LDH, ldh; L-lactate dehydrogenase [EC:1.1.1.27]	12920.45717512691	1695.3387410043586	35619.95025335388	1976.3563869687227	93659.41693804912	41139.23556387081	17523.438402628446	20783.65602615708	28562.93629172604	6837.609957613995	63544.3725724649	48237.0665259016
K00018	hprA; glycerate dehydrogenase [EC:1.1.1.29]	13835.831422496063	18198.90567516033	52998.5491824709	30203.72946763051	112662.17065614888	55912.07243663655	27507.448211067072	28673.461287506667	34799.41010402275	37655.3565131393	89678.20425237973	27192.454229983858
K00019	E1.1.1.30, bdh; 3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]	434.3990399053809	918.9521070576184	664.7430889590432	3014.4404802816325	4500.1501641893565	1991.1536336004183	503.5436699546201	658.8488134591819	862.8698434729887	2100.227619474062	6231.700322087288	3252.515630403651
K00020	mmsB, HIBADH; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]	2687.618868392236	2479.4395346642377	4383.843896224081	4832.010010208507	24341.484881265264	7573.755911440592	2255.382059464875	4355.842917507739	5532.727367939457	3862.066432480514	19446.10350480609	31775.10274967235
